,date,currency_code,from_myr,to_myr,cpi,cpi_growth_rate,gdp,interest_rate
3388,2020-10-13,HKD,1.8652,0.5361,97.8,-2.10210210210211,-1.6797561695559011,2.9956953252581835
3389,2020-10-14,HKD,1.8693,0.535,97.8,-2.10210210210211,-1.6797561695559011,2.9956953252581835
3390,2020-10-15,HKD,1.8684,0.5352,97.8,-2.10210210210211,-1.6797561695559011,2.9956953252581835
3391,2020-10-16,HKD,1.8655,0.536,97.8,-2.10210210210211,-1.6797561695559011,2.9956953252581835
3392,2020-10-19,HKD,1.8688,0.5351,97.8,-2.10210210210211,-1.6797561695559011,2.9956953252581835
3393,2020-10-20,HKD,1.8695,0.5349,97.8,-2.10210210210211,-1.6797561695559011,2.9956953252581835
3394,2020-10-21,HKD,1.8697,0.5348,97.8,-2.10210210210211,-1.6797561695559011,2.9956953252581835
3395,2020-10-22,HKD,1.8677,0.5354,97.8,-2.10210210210211,-1.6797561695559011,2.9956953252581835
3396,2020-10-23,HKD,1.8691,0.535,97.8,-2.10210210210211,-1.6797561695559011,2.9956953252581835
3397,2020-10-26,HKD,1.861,0.5373,97.8,-2.10210210210211,-1.6797561695559011,2.9956953252581835
3398,2020-10-27,HKD,1.8608,0.5374,97.8,-2.10210210210211,-1.6797561695559011,2.9956953252581835
3399,2020-10-28,HKD,1.861,0.5373,97.8,-2.10210210210211,-1.6797561695559011,2.9956953252581835
3400,2020-10-30,HKD,1.8649,0.5362,97.8,-2.10210210210211,-1.6797561695559011,2.9956953252581835
3401,2020-11-02,HKD,1.8663,0.5358,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3402,2020-11-03,HKD,1.864,0.5365,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3403,2020-11-04,HKD,1.8619,0.5371,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3404,2020-11-05,HKD,1.8674,0.5355,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3405,2020-11-06,HKD,1.8713,0.5344,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3406,2020-11-09,HKD,1.8845,0.5306,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3407,2020-11-10,HKD,1.884,0.5308,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3408,2020-11-11,HKD,1.8806,0.5317,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3409,2020-11-12,HKD,1.8757,0.5331,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3410,2020-11-13,HKD,1.8768,0.5328,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3411,2020-11-16,HKD,1.8844,0.5307,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3412,2020-11-17,HKD,1.8884,0.5295,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3413,2020-11-18,HKD,1.8918,0.5286,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3414,2020-11-19,HKD,1.8932,0.5282,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3415,2020-11-20,HKD,1.8955,0.5276,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3416,2020-11-23,HKD,1.8958,0.5275,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3417,2020-11-24,HKD,1.8933,0.5282,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3418,2020-11-25,HKD,1.8966,0.5273,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3419,2020-11-26,HKD,1.8984,0.5268,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3420,2020-11-27,HKD,1.9033,0.5254,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3421,2020-11-30,HKD,1.9049,0.525,100.2,2.45398773006136,-1.6797561695559011,2.9956953252581835
3422,2020-12-01,HKD,1.9012,0.526,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3423,2020-12-02,HKD,1.9043,0.5251,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3424,2020-12-03,HKD,1.9035,0.5253,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3425,2020-12-04,HKD,1.9073,0.5243,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3426,2020-12-07,HKD,1.9039,0.5252,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3427,2020-12-08,HKD,1.905,0.5249,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3428,2020-12-09,HKD,1.9053,0.5249,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3429,2020-12-10,HKD,1.9082,0.5241,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3430,2020-12-11,HKD,1.9117,0.5231,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3431,2020-12-14,HKD,1.9142,0.5224,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3432,2020-12-15,HKD,1.907,0.5244,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3433,2020-12-16,HKD,1.9136,0.5226,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3434,2020-12-17,HKD,1.9181,0.5213,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3435,2020-12-18,HKD,1.9203,0.5208,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3436,2020-12-21,HKD,1.9159,0.5219,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3437,2020-12-22,HKD,1.912,0.523,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3438,2020-12-23,HKD,1.9088,0.5239,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3439,2020-12-24,HKD,1.9098,0.5236,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3440,2020-12-28,HKD,1.9124,0.5229,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3441,2020-12-29,HKD,1.914,0.5225,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3442,2020-12-30,HKD,1.9191,0.5211,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3443,2020-12-31,HKD,1.9318,0.5177,100.3,0.0998003992015911,-1.6797561695559011,2.9956953252581835
3444,2021-01-04,HKD,1.9399,0.5155,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3445,2021-01-05,HKD,1.935,0.5168,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3446,2021-01-06,HKD,1.9312,0.5178,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3447,2021-01-07,HKD,1.932,0.5176,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3448,2021-01-08,HKD,1.9179,0.5214,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3449,2021-01-11,HKD,1.9185,0.5212,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3450,2021-01-12,HKD,1.9099,0.5236,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3451,2021-01-13,HKD,1.9167,0.5217,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3452,2021-01-14,HKD,1.9178,0.5214,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3453,2021-01-15,HKD,1.9217,0.5204,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3454,2021-01-18,HKD,1.9158,0.522,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3455,2021-01-19,HKD,1.914,0.5225,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3456,2021-01-20,HKD,1.915,0.5222,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3457,2021-01-21,HKD,1.9231,0.52,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3458,2021-01-22,HKD,1.92,0.5208,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3459,2021-01-25,HKD,1.9159,0.5219,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3460,2021-01-26,HKD,1.9165,0.5218,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3461,2021-01-27,HKD,1.9169,0.5217,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3462,2021-01-29,HKD,1.9123,0.5229,99.8,-0.498504486540379,-6.081467784121273,2.9956953252581835
3463,2021-02-02,HKD,1.9179,0.5214,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3464,2021-02-03,HKD,1.9151,0.5222,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3465,2021-02-04,HKD,1.9128,0.5228,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3466,2021-02-05,HKD,1.9027,0.5256,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3467,2021-02-08,HKD,1.9088,0.5239,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3468,2021-02-09,HKD,1.9106,0.5234,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3469,2021-02-10,HKD,1.9189,0.5211,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3470,2021-02-11,HKD,1.9169,0.5217,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3471,2021-02-15,HKD,1.9209,0.5206,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3472,2021-02-16,HKD,1.9234,0.5199,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3473,2021-02-17,HKD,1.9197,0.5209,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3474,2021-02-18,HKD,1.9199,0.5209,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3475,2021-02-19,HKD,1.9174,0.5215,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3476,2021-02-22,HKD,1.9188,0.5212,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3477,2021-02-23,HKD,1.9182,0.5213,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3478,2021-02-24,HKD,1.9199,0.5209,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3479,2021-02-25,HKD,1.9193,0.521,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3480,2021-02-26,HKD,1.9149,0.5222,101.1,1.30260521042084,-6.081467784121273,2.9956953252581835
3481,2021-03-01,HKD,1.9136,0.5226,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3482,2021-03-02,HKD,1.9138,0.5225,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3483,2021-03-03,HKD,1.9157,0.522,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3484,2021-03-04,HKD,1.9128,0.5228,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3485,2021-03-05,HKD,1.9079,0.5241,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3486,2021-03-08,HKD,1.899,0.5266,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3487,2021-03-09,HKD,1.8824,0.5312,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3488,2021-03-10,HKD,1.8802,0.5319,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3489,2021-03-11,HKD,1.8872,0.5299,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3490,2021-03-12,HKD,1.8849,0.5305,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3491,2021-03-15,HKD,1.8856,0.5303,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3492,2021-03-16,HKD,1.8874,0.5298,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3493,2021-03-17,HKD,1.8856,0.5303,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3494,2021-03-18,HKD,1.8904,0.529,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3495,2021-03-19,HKD,1.8866,0.5301,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3496,2021-03-22,HKD,1.8896,0.5292,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3497,2021-03-23,HKD,1.8869,0.53,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3498,2021-03-24,HKD,1.8821,0.5313,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3499,2021-03-25,HKD,1.8766,0.5329,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3500,2021-03-26,HKD,1.8737,0.5337,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3501,2021-03-29,HKD,1.8747,0.5334,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3502,2021-03-30,HKD,1.8752,0.5333,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3503,2021-03-31,HKD,1.8694,0.5349,101.4,0.296735905044522,-6.081467784121273,2.9956953252581835
3504,2021-04-01,HKD,1.8749,0.5334,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3505,2021-04-02,HKD,1.8792,0.5321,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3506,2021-04-05,HKD,1.8777,0.5326,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3507,2021-04-06,HKD,1.8817,0.5314,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3508,2021-04-07,HKD,1.8845,0.5306,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3509,2021-04-08,HKD,1.8807,0.5317,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3510,2021-04-09,HKD,1.8809,0.5317,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3511,2021-04-12,HKD,1.8803,0.5318,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3512,2021-04-13,HKD,1.8804,0.5318,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3513,2021-04-14,HKD,1.882,0.5313,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3514,2021-04-15,HKD,1.8814,0.5315,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3515,2021-04-16,HKD,1.8824,0.5312,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3516,2021-04-19,HKD,1.8818,0.5314,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3517,2021-04-20,HKD,1.887,0.5299,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3518,2021-04-21,HKD,1.8857,0.5303,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3519,2021-04-22,HKD,1.8884,0.5295,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3520,2021-04-23,HKD,1.8876,0.5298,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3521,2021-04-26,HKD,1.8909,0.5288,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3522,2021-04-27,HKD,1.8935,0.5281,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3523,2021-04-28,HKD,1.892,0.5285,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3524,2021-04-30,HKD,1.8915,0.5287,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3525,2021-05-03,HKD,1.8934,0.5282,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3526,2021-05-04,HKD,1.8885,0.5295,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3527,2021-05-05,HKD,1.8868,0.53,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3528,2021-05-06,HKD,1.8837,0.5309,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3529,2021-05-07,HKD,1.8867,0.53,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3530,2021-05-10,HKD,1.8918,0.5286,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3531,2021-05-11,HKD,1.8869,0.53,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3532,2021-05-12,HKD,1.8804,0.5318,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3533,2021-05-17,HKD,1.8788,0.5323,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3534,2021-05-18,HKD,1.8821,0.5313,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3535,2021-05-19,HKD,1.8816,0.5315,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3536,2021-05-20,HKD,1.8759,0.5331,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3537,2021-05-21,HKD,1.8738,0.5337,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3538,2021-05-24,HKD,1.8751,0.5333,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3539,2021-05-25,HKD,1.874,0.5336,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3540,2021-05-27,HKD,1.8731,0.5339,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3541,2021-05-28,HKD,1.8755,0.5332,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3542,2021-05-31,HKD,1.8756,0.5332,101.8,0.295566502463051,-6.081467784121273,2.9956953252581835
3543,2021-06-01,HKD,1.8831,0.531,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3544,2021-06-02,HKD,1.8804,0.5318,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3545,2021-06-03,HKD,1.8818,0.5314,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3546,2021-06-04,HKD,1.8796,0.532,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3547,2021-06-08,HKD,1.8827,0.5312,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3548,2021-06-09,HKD,1.8845,0.5306,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3549,2021-06-10,HKD,1.8851,0.5305,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3550,2021-06-11,HKD,1.886,0.5302,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3551,2021-06-14,HKD,1.8856,0.5303,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3552,2021-06-15,HKD,1.8858,0.5303,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3553,2021-06-16,HKD,1.884,0.5308,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3554,2021-06-17,HKD,1.8787,0.5323,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3555,2021-06-18,HKD,1.8745,0.5335,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3556,2021-06-21,HKD,1.871,0.5345,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3557,2021-06-22,HKD,1.872,0.5342,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3558,2021-06-23,HKD,1.8647,0.5363,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3559,2021-06-24,HKD,1.8638,0.5365,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3560,2021-06-25,HKD,1.8668,0.5357,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3561,2021-06-28,HKD,1.8699,0.5348,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3562,2021-06-29,HKD,1.8715,0.5343,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3563,2021-06-30,HKD,1.869,0.535,101.6,-0.196463654223971,-6.081467784121273,2.9956953252581835
3564,2021-07-01,HKD,1.869,0.535,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3565,2021-07-02,HKD,1.8655,0.536,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3566,2021-07-05,HKD,1.8693,0.535,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3567,2021-07-06,HKD,1.8703,0.5347,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3568,2021-07-07,HKD,1.8675,0.5355,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3569,2021-07-08,HKD,1.8621,0.537,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3570,2021-07-09,HKD,1.8555,0.5389,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3571,2021-07-12,HKD,1.8535,0.5395,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3572,2021-07-13,HKD,1.8538,0.5394,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3573,2021-07-14,HKD,1.8495,0.5407,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3574,2021-07-15,HKD,1.8513,0.5402,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3575,2021-07-16,HKD,1.8493,0.5407,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3576,2021-07-19,HKD,1.8417,0.543,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3577,2021-07-21,HKD,1.8321,0.5458,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3578,2021-07-22,HKD,1.8391,0.5437,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3579,2021-07-23,HKD,1.8399,0.5435,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3580,2021-07-26,HKD,1.8394,0.5437,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3581,2021-07-27,HKD,1.8389,0.5438,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3582,2021-07-28,HKD,1.8391,0.5437,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3583,2021-07-29,HKD,1.8416,0.543,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3584,2021-07-30,HKD,1.8377,0.5442,101.3,-0.295275590551178,-6.081467784121273,2.9956953252581835
3585,2021-08-02,HKD,1.8399,0.5435,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3586,2021-08-03,HKD,1.8402,0.5434,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3587,2021-08-04,HKD,1.8393,0.5437,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3588,2021-08-05,HKD,1.8423,0.5428,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3589,2021-08-06,HKD,1.8434,0.5425,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3590,2021-08-09,HKD,1.8424,0.5428,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3591,2021-08-11,HKD,1.8361,0.5446,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3592,2021-08-12,HKD,1.8369,0.5444,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3593,2021-08-13,HKD,1.8373,0.5443,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3594,2021-08-16,HKD,1.8349,0.545,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3595,2021-08-17,HKD,1.8368,0.5444,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3596,2021-08-18,HKD,1.8403,0.5434,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3597,2021-08-19,HKD,1.8376,0.5442,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3598,2021-08-20,HKD,1.8379,0.5441,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3599,2021-08-23,HKD,1.8417,0.543,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3600,2021-08-24,HKD,1.8467,0.5415,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3601,2021-08-25,HKD,1.8467,0.5415,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3602,2021-08-26,HKD,1.8572,0.5384,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3603,2021-08-27,HKD,1.8569,0.5385,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3604,2021-08-30,HKD,1.8681,0.5353,101.4,0.0987166831194556,-6.081467784121273,2.9956953252581835
3605,2021-09-01,HKD,1.8764,0.5329,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3606,2021-09-02,HKD,1.8705,0.5346,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3607,2021-09-03,HKD,1.8714,0.5344,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3608,2021-09-06,HKD,1.8756,0.5332,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3609,2021-09-07,HKD,1.8746,0.5334,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3610,2021-09-08,HKD,1.8703,0.5347,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3611,2021-09-09,HKD,1.8749,0.5334,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3612,2021-09-10,HKD,1.8775,0.5326,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3613,2021-09-13,HKD,1.8774,0.5327,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3614,2021-09-14,HKD,1.8749,0.5334,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3615,2021-09-15,HKD,1.8701,0.5347,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3616,2021-09-17,HKD,1.866,0.5359,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3617,2021-09-20,HKD,1.859,0.5379,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3618,2021-09-21,HKD,1.8582,0.5382,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3619,2021-09-22,HKD,1.8589,0.538,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3620,2021-09-23,HKD,1.8597,0.5377,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3621,2021-09-24,HKD,1.8617,0.5371,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3622,2021-09-27,HKD,1.8599,0.5377,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3623,2021-09-28,HKD,1.8603,0.5375,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3624,2021-09-29,HKD,1.8598,0.5377,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3625,2021-09-30,HKD,1.8592,0.5379,101.5,0.0986193293885545,-6.081467784121273,2.9956953252581835
3626,2021-10-01,HKD,1.8609,0.5374,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3627,2021-10-04,HKD,1.8665,0.5358,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3628,2021-10-05,HKD,1.8625,0.5369,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3629,2021-10-06,HKD,1.8629,0.5368,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3630,2021-10-07,HKD,1.8619,0.5371,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3631,2021-10-08,HKD,1.8617,0.5371,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3632,2021-10-11,HKD,1.8673,0.5355,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3633,2021-10-12,HKD,1.8645,0.5363,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3634,2021-10-13,HKD,1.8711,0.5344,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3635,2021-10-14,HKD,1.8717,0.5343,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3636,2021-10-15,HKD,1.8711,0.5344,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3637,2021-10-18,HKD,1.868,0.5353,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3638,2021-10-20,HKD,1.8713,0.5344,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3639,2021-10-21,HKD,1.8703,0.5347,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3640,2021-10-22,HKD,1.8699,0.5348,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3641,2021-10-25,HKD,1.8734,0.5338,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
3642,2021-10-26,HKD,1.8747,0.5334,99.2,-2.26600985221675,-6.081467784121273,2.9956953252581835
